track_id,track_name,artist_id,artist_name,album_id,duration,release_date,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,predicted_genre_id,predicted_genre,predicted_genre_prob,predicted_classical_prob,predicted_country_prob,predicted_electronic_prob,predicted_jazz_prob,predicted_pop_prob,predicted_rap_prob,predicted_rnb_prob,predicted_rock_prob
2qLUgEnhkYb6yBH0vaYg1y,Middle Of The Night,7gAppWoH7pcYmphCVTXkzs,The Vamps,4lC3yYDX69vBgsbunonzKA,174600,2017-07-14,34,0.5136476426799006,0.7628541448058763,11,0.8158853633572158,0,0.0576,0.003657855285893192,0.0,0.0813,0.38712755805322874,0.4769810113341292,7,rock,0.5714285714285714,0.0,0.14285714285714285,0.047619047619047616,0.047619047619047616,0.19047619047619047,0.0,0.0,0.5714285714285714
1IWNylpZ477gIVUDpJL66u,Sour Candy (with BLACKPINK),1HY2Jd0NmPuamShAr6KMms,Lady Gaga,05c49JgPmL4Uz2ZeqRx5SP,157706,2020-05-29,77,0.71712158808933,0.8866736621196224,9,0.8367656090071647,0,0.0623,0.06156824830541254,1.2334801762114539e-05,0.489,0.7942954087583503,0.4149324997846392,4,pop,0.5714285714285714,0.0,0.09523809523809523,0.047619047619047616,0.0,0.5714285714285714,0.0,0.09523809523809523,0.19047619047619047
41A89rj3GoMG6ktN37L7PG,Alice,1HY2Jd0NmPuamShAr6KMms,Lady Gaga,05c49JgPmL4Uz2ZeqRx5SP,177600,2020-05-29,71,0.6811414392059554,0.8971668415529906,11,0.8173183213920163,0,0.038,0.003403012859297877,0.019713656387665198,0.0632,0.3054819213232955,0.4335765884394345,2,electronic,0.5714285714285714,0.0,0.09523809523809523,0.5714285714285714,0.0,0.2857142857142857,0.0,0.0,0.047619047619047616
5HwnezK198pJCEj1l2Adjy,She Loves Control,4nDoRrQiYLoBzwC5BhVJzF,Camila Cabello,2vD3zSQr8hNlg0obNel4TE,177160,2018-01-12,66,0.5905707196029777,0.7691500524658973,2,0.8282497441146366,1,0.11599999999999999,0.16921368929927352,0.0,0.0889,0.665995122468455,0.2604511500264587,1,country,0.5714285714285714,0.0,0.5714285714285714,0.0,0.0,0.09523809523809523,0.047619047619047616,0.14285714285714285,0.14285714285714285
7kSLdGdXLey7pzLsWpdg1h,Little Things,4AK6F7OLvEQ5QYCBNiQWHq,One Direction,5SxEsi1PNyo1XfEKDYcFKF,219640,2012-11-09,24,0.6612903225806452,0.20671563483735572,7,0.5131627430910952,1,0.0329,0.8032616466684169,0.0,0.205,0.5525394974021844,0.35394848570619875,3,jazz,0.5714285714285714,0.14285714285714285,0.0,0.0,0.5714285714285714,0.047619047619047616,0.0,0.047619047619047616,0.19047619047619047
4zazrdH47Bkgunb3riXVlJ,I LOVE YOU,3KonOYiLsU53m4yT7gNotP,TREASURE,3qOsKiuw6NaywkQnlmETP7,181618,2020-09-18,68,0.6923076923076923,0.7345225603357818,8,0.7641760491299896,1,0.0638,0.010293952074435191,0.0,0.163,0.39879122044321924,0.4765749024723416,2,electronic,0.5714285714285714,0.0,0.23809523809523808,0.5714285714285714,0.047619047619047616,0.09523809523809523,0.0,0.0,0.047619047619047616
0rbKrBvZUYY9GN9l057BuY,"always, i'll care",3gIRvgZssIb9aiirIg0nI3,Jeremy Zucker,5mkf4N44kdEwYgaOk3hRLF,146160,2020-04-17,77,0.6923076923076923,0.2056663168940189,6,0.4760286591606959,1,0.055999999999999994,0.9143729446639742,2.8854625550660796e-05,0.11,0.6808397836920794,0.3236133843635782,3,jazz,0.5714285714285714,0.23809523809523808,0.0,0.047619047619047616,0.5714285714285714,0.047619047619047616,0.0,0.047619047619047616,0.047619047619047616
1FQpGAJiQgVd65IIBYkRVP,Upgrade,3MZsBdqDrRTJihTHQrO6Dq,Joji,6YKk4wlKdACRITGKmGnoIm,89917,2020-09-24,47,0.6253101736972704,0.4123819517313746,0,0.526386898669396,0,0.0985,0.9123342052512118,0.03447136563876652,0.13699999999999998,0.5854098186830665,0.6602037928106427,3,jazz,0.5714285714285714,0.14285714285714285,0.09523809523809523,0.0,0.5714285714285714,0.047619047619047616,0.0,0.0,0.14285714285714285
6OocN63GLU7NF0wHdewhID,Invisible,6XyY86QOPPrYVGvF9ch6wz,Linkin Park,5Eevxp2BCbWq25ZdiXRwYd,214346,2017-05-19,63,0.3672456575682382,0.7502623294858343,11,0.7433776867963151,1,0.07,0.04637963968033178,0.0,0.091,0.558901495069452,0.1985564675912822,7,rock,0.5714285714285714,0.0,0.047619047619047616,0.047619047619047616,0.0,0.23809523809523808,0.0,0.09523809523809523,0.5714285714285714
2rb5MvYT7ZIxbKW5hfcHx8,Mi Gente,1vyhD5VmyZ7KMfW5gqLgo5,J Balvin,57DmSe1xfynExe60QgpWU0,189440,2017-06-30,3,0.45781637717121576,0.684155299055614,11,0.7916069600818831,0,0.0993,0.015084989694427111,6.839207048458151e-06,0.13,0.27473226593150246,0.3152696932032144,7,rock,0.5714285714285714,0.0,0.047619047619047616,0.0,0.09523809523809523,0.23809523809523808,0.047619047619047616,0.0,0.5714285714285714
7iz4bsfPOrK9wzhXkgUfya,Witness,6jJ0s89eD6GaHleKKya26X,Katy Perry,03ntx95u0wotf68NnE3aGw,250511,2017-06-09,0,0.5459057071960298,0.6054564533053516,6,0.6342272262026611,0,0.0522,0.03363751835056603,0.00016079295154185024,0.11599999999999999,0.12204432191708195,0.414587922568577,7,rock,0.5714285714285714,0.0,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.19047619047619047,0.0,0.09523809523809523,0.5714285714285714
2eMwDehkIC1j68U6FA3Eiq,XO TOUR Llif3,4O15NlyKLIASxsJ0PrXPfz,Lil Uzi Vert,4CZVGlURM8vncG4ftZULTS,182706,2017-03-24,3,0.6923076923076923,0.7607555089192026,11,0.7322006141248719,0,0.231,0.0026894540648309956,0.0,0.109,0.38818789099777334,0.6308470446350558,2,electronic,0.5714285714285714,0.0,0.047619047619047616,0.5714285714285714,0.0,0.14285714285714285,0.0,0.047619047619047616,0.19047619047619047
1KvyBpAxgllKW7bQb0GYCR,Halfway Right,6XyY86QOPPrYVGvF9ch6wz,Linkin Park,5Eevxp2BCbWq25ZdiXRwYd,217066,2017-05-19,58,0.596774193548387,0.6306400839454356,6,0.6998976458546571,0,0.045,0.013657872105493348,0.0,0.349,0.4910401866185982,0.5012121734207903,7,rock,0.5714285714285714,0.0,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.5714285714285714
3vAn0qZzdyuHamcrpkfiX3,How You Like That,41MozSoPIsD1dJM0CLPjZF,BLACKPINK,19LMUlWN7xU2NW80pZSeuH,181263,2020-06-26,52,0.8114143920595533,0.7943336831059813,11,0.8284953940634595,1,0.0918,0.07074257566284388,3.755506607929516e-05,0.0544,0.335171243770544,0.4765072176620436,2,electronic,0.5714285714285714,0.0,0.047619047619047616,0.5714285714285714,0.047619047619047616,0.23809523809523808,0.047619047619047616,0.0,0.047619047619047616
2IKZkwHI5zsZf70STuhvOX,Sick Boy,69GGBxA162lTqCwzJG5jLp,The Chainsmokers,7ipPGzgSu86WmYyNyx2Kry,193893,2018-02-16,0,0.4640198511166252,0.5823714585519413,11,0.684790174002047,0,0.121,0.10601276750363546,0.0,0.127,0.45286820061499317,0.784491564011371,7,rock,0.5714285714285714,0.0,0.09523809523809523,0.0,0.047619047619047616,0.19047619047619047,0.047619047619047616,0.047619047619047616,0.5714285714285714
7q85CemkAv4pfW8wM1p9ev,Hiling,6hIZBf6t4Yy8Lrqj7vPYTr,Jake Zyrus,6detI1eZ0Ynj7CnhDBiETo,294058,2017-07-14,28,0.303970223325062,0.27597061909758663,7,0.608515864892528,1,0.0314,0.8175328225577546,0.0,0.115,0.3457745732159898,0.11717471295487264,3,jazz,0.5714285714285714,0.19047619047619047,0.0,0.0,0.5714285714285714,0.09523809523809523,0.0,0.09523809523809523,0.047619047619047616
72C7aUQECOhNtnD0AC36ua,They Don't Know About Us,4AK6F7OLvEQ5QYCBNiQWHq,One Direction,5SxEsi1PNyo1XfEKDYcFKF,201693,2012-11-09,24,0.41935483870967744,0.7649527806925499,0,0.7459160696008187,1,0.0549,0.13761322840145448,0.0,0.0881,0.31926624960237515,0.586507340725335,7,rock,0.5714285714285714,0.0,0.09523809523809523,0.047619047619047616,0.047619047619047616,0.19047619047619047,0.047619047619047616,0.0,0.5714285714285714
6y6k14YN6MbKpGIv1Rk00Q,How You Like That,41MozSoPIsD1dJM0CLPjZF,BLACKPINK,1AkGUEtocePYti6xefsECx,181263,2020-06-26,71,0.8114143920595533,0.7943336831059813,11,0.8284953940634595,1,0.0918,0.07074257566284388,3.755506607929516e-05,0.0544,0.335171243770544,0.4765072176620436,2,electronic,0.5714285714285714,0.0,0.047619047619047616,0.5714285714285714,0.047619047619047616,0.23809523809523808,0.047619047619047616,0.0,0.047619047619047616
2xGjteMU3E1tkEPVFBO08U,This Is Me,7HV2RI2qNug4EcQqLbCAKS,Keala Settle,7zeegKviS9AGeoEenSdO6I,234706,2017-10-27,68,0.1364764267990074,0.7124868835257084,2,0.6949437052200613,1,0.18600000000000003,0.005941243428187214,0.00012665198237885462,0.0424,0.06902767468985262,0.8560897869774424,7,rock,0.5714285714285714,0.0,0.047619047619047616,0.09523809523809523,0.0,0.2857142857142857,0.0,0.0,0.5714285714285714
0bYg9bo50gSsH3LtXe2SQn,All I Want for Christmas Is You,4iHNK0tOyZPYnBU7nGAgpQ,Mariah Carey,61ulfFSmmxMhc2wCdmdMkN,241106,1994-11-01,96,0.20099255583126552,0.6316894018887724,7,0.6872876151484135,1,0.0384,0.167174949886511,0.0,0.0708,0.33411091082599936,0.601170331901697,7,rock,0.5714285714285714,0.0,0.09523809523809523,0.047619047619047616,0.047619047619047616,0.19047619047619047,0.0,0.047619047619047616,0.5714285714285714
7N2hNvCF606dEcaloV1j38,Jingle Bells (with The Ken Lane Singers),1Mxqyy3pSjf8kZZL4QVxS0,Frank Sinatra,2QRrrjJcbfHSx79HbXLpdl,156360,1948,1,0.45657568238213403,0.13746065057712487,8,0.4051586489252814,1,0.0287,0.8827724837661552,0.0,0.0783,0.6967447778602482,0.5214314722061556,3,jazz,0.5714285714285714,0.3333333333333333,0.047619047619047616,0.047619047619047616,0.5714285714285714,0.0,0.0,0.0,0.0
761frfZtZ8I2g70UsjFfBK,I Need You More Today,3XEHRbR9NMWfNzQ6TQMS9M,Caleb Santos,4TyVEjoScAou6qVjhXyYfp,233728,2016-12-02,67,0.37220843672456566,0.5215110178384051,11,0.6852405322415557,1,0.0408,0.36697141233723785,0.0,0.12300000000000001,0.43802353939136884,0.6439471320099928,7,rock,0.5714285714285714,0.0,0.19047619047619047,0.0,0.047619047619047616,0.09523809523809523,0.0,0.09523809523809523,0.5714285714285714
5qrzhg9Fmu8Amg2uMhHfe5,One Wish,6gbGGM0E8Q1hE511psqxL0,Ray J,6N5YwyGWm8gWuBCecfnEps,337640,2005-09-05,70,0.43548387096774194,0.6579223504721932,5,0.7045240532241555,0,0.28,0.28338309641397463,0.0,0.33899999999999997,0.6013148128512353,0.46210881256230074,7,rock,0.5714285714285714,0.0,0.047619047619047616,0.047619047619047616,0.09523809523809523,0.14285714285714285,0.0,0.09523809523809523,0.5714285714285714
6mb6lVLNrcUgLnEN8QnDJd,How Far I'll Go,5mnS9jJdKQQcRSqFu5YPVe,Auli'i Cravalho,6pZj4nvx6lV3ulIK3BSjvs,163386,2016-11-18,76,0.4925558312655088,0.29590766002098634,1,0.5441965199590583,0,0.0499,0.6615692574814219,0.0,0.17800000000000002,0.07751033824620933,0.19165877010546528,3,jazz,0.5714285714285714,0.047619047619047616,0.0,0.0,0.5714285714285714,0.09523809523809523,0.0,0.047619047619047616,0.23809523809523808
5sdb5pMhcK44SSLsj1moUh,I Found You (with Calvin Harris),5CiGnKThu5ctn9pBxv7DGa,benny blanco,3jfSJj7tHJxk1a4i2KZt9F,191495,2018-11-02,67,0.7456575682382134,0.888772298006296,6,0.8211258955987717,1,0.0469,0.03363751835056603,0.06376651982378856,0.298,0.3648605662177924,0.4333181555273877,2,electronic,0.5714285714285714,0.0,0.047619047619047616,0.5714285714285714,0.0,0.3333333333333333,0.0,0.0,0.047619047619047616
61HVbcNeRACZpyvHrc3AnD,All Is Found,3MyB0MyKec3Jq0AH2llk7v,Evan Rachel Wood,4M07HWIlZr7zoXoxDHR5mz,125439,2019-11-15,73,0.06699751861042186,0.18782791185729275,5,0.4884749232343909,1,0.0387,0.9439346661490307,1.2114537444933922e-05,0.092,0.1697593044215884,0.1895174688342215,3,jazz,0.5714285714285714,0.42857142857142855,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.0
6Gn02ZC8juXwQ10Xk7ACXx,The Reason,2MqhkhX4npxDZ62ObR5ELO,Hoobastank,2NpfPQ6AQn50AZpPP412uU,232800,2004-04-27,0,0.37220843672456566,0.665267576075551,4,0.8017604912998976,1,0.0292,0.012740439369750216,0.0,0.154,0.04251935107623793,0.18696390553661757,7,rock,0.5714285714285714,0.0,0.047619047619047616,0.0,0.0,0.23809523809523808,0.047619047619047616,0.09523809523809523,0.5714285714285714
6MrDG2mrajvQqZBavSJbP6,Sometimes Love Just Ain't Enough,0AuZVHIr5WSEBbBLZwWwWc,Charice,17kz4UZad2W3lzeYMx1fBW,267306,2013-01-01,57,0.2977667493796526,0.2465897166841553,10,0.5523029682702149,1,0.035,0.7512737916429727,0.0,0.0828,0.14325098080797372,0.1912403549145325,3,jazz,0.5714285714285714,0.19047619047619047,0.0,0.0,0.5714285714285714,0.09523809523809523,0.0,0.047619047619047616,0.09523809523809523
5jx8tCxiO0uIbo2uNia23K,The One That Got Away - Acoustic,6jJ0s89eD6GaHleKKya26X,Katy Perry,5BvgP623rtvlc0HDcpzquz,259040,2012-03-12,71,0.6699751861042185,0.42917103882476393,4,0.52028659160696,1,0.0396,0.7104990033877224,0.0,0.0919,0.3362315767150886,0.43915135554215534,3,jazz,0.5714285714285714,0.0,0.047619047619047616,0.0,0.5714285714285714,0.0,0.0,0.09523809523809523,0.2857142857142857
6fFTPGGItuEpjwXRUIr4rk,comethru,3gIRvgZssIb9aiirIg0nI3,Jeremy Zucker,0z59TOGj1z9NZJYNvRV02q,181520,2018-09-07,0,0.7741935483870968,0.15739769150052466,0,0.47684749232343904,1,0.0594,0.614678250987884,0.0,0.625,0.6341851341321174,0.2548763829237377,3,jazz,0.5714285714285714,0.0,0.047619047619047616,0.0,0.5714285714285714,0.047619047619047616,0.0,0.09523809523809523,0.23809523809523808
6CHpr3pY2MbJ5y1076UDnI,The Day You Said Goodnight - Acoustic Version,6Ww3OMFzCaO33ulKh1LBFN,Hale,5www5PCOdkBpuNCanxeo6L,328533,2006-02-26,63,0.31017369727047145,0.2056663168940189,4,0.6129375639713408,1,0.0351,0.8990823990682554,0.0,0.134,0.28003393065422544,0.4515930543078305,3,jazz,0.5714285714285714,0.23809523809523808,0.0,0.0,0.5714285714285714,0.09523809523809523,0.0,0.047619047619047616,0.047619047619047616
4kflIGfjdZJW4ot2ioixTB,Someone Like You,4dpARuHxo51G3z768sgnrY,Adele,1azUkThwd2HfUDdeNeT147,285040,2011-01-19,72,0.477667493796526,0.3200419727177335,9,0.6550255885363356,1,0.0285,0.909276096132068,0.0,0.0975,0.26518926943060117,0.5078637443237057,3,jazz,0.5714285714285714,0.09523809523809523,0.0,0.0,0.5714285714285714,0.23809523809523808,0.0,0.047619047619047616,0.047619047619047616
3zJw3rugfpVrmBeDDnUYzy,Happy Xmas (War Is Over) - Remastered 2010,4x1nvY2FN8jxqAFA0DA02H,John Lennon,7mXg4fLJHmmnjAahH15Wsj,213880,2010-10-04,28,0.1910669975186104,0.6107030430220357,2,0.539365404298874,1,0.0315,0.32415788466922496,0.0,0.765,0.3818258933305058,0.5781821090586889,7,rock,0.5714285714285714,0.0,0.09523809523809523,0.047619047619047616,0.047619047619047616,0.14285714285714285,0.0,0.09523809523809523,0.5714285714285714
2pXpURmn6zC5ZYDMms6fwa,It's Beginning to Look a Lot Like Christmas (with Mitchell Ayres & His Orchestra),5v8jlSmAQfrkTjAlpUfWtu,Perry Como,4lculT3R9mxFqdmXOCLuY7,155933,1999-08-20,84,0.6823821339950373,0.26337880377754463,7,0.4912998976458546,1,0.0599,0.7747192948897417,0.0,0.11599999999999999,0.7243134344184075,0.3710481300532864,3,jazz,0.5714285714285714,0.09523809523809523,0.0,0.0,0.5714285714285714,0.047619047619047616,0.047619047619047616,0.09523809523809523,0.14285714285714285
4PS1e8f2LvuTFgUs1Cn3ON,The Christmas Song (Merry Christmas To You),7v4imS0moSyGdXyLgVTIV7,Nat King Cole,6vBGI5522jvPi0ZZuGQNp4,192160,1962,86,0.17990074441687348,0.19412381951731375,1,0.36925281473899685,1,0.0341,0.9378184479107432,8.876651982378854e-05,0.138,0.1846039656452126,0.16074527129302602,3,jazz,0.5714285714285714,0.42857142857142855,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.0
0AaV4MJrgmLV3XhoiWXjjb,evermore (feat. Bon Iver),06HL4z0CvFAxyc27GXpf02,Taylor Swift,5jmVg7rwRcgd6ARPAeYNSm,304106,2020-12-10,72,0.2741935483870968,0.25708289611752366,1,0.5559058341862844,1,0.0309,0.9551477329192247,0.002742290748898679,0.111,0.29593892482239426,0.42067955549539127,3,jazz,0.5714285714285714,0.23809523809523808,0.0,0.0,0.5714285714285714,0.09523809523809523,0.0,0.047619047619047616,0.047619047619047616
1UQbxSOVbauPxaUh337GTx,My Only Wish (This Year),26dSoYclwsYLMAKD3tpOr4,Britney Spears,6moGdK0u39XA2UGFrQNml8,255120,2012-11-16,47,0.6079404466501241,0.7513116474291711,0,0.6899078812691912,1,0.0277,0.22018217461833653,0.0,0.235,0.6723571201357226,0.5815048179278604,7,rock,0.5714285714285714,0.0,0.19047619047619047,0.14285714285714285,0.0,0.09523809523809523,0.0,0.0,0.5714285714285714
6wAT9x3dx1N99gXXvds56Q,Last Christmas,2TwRMSibtKhC7ZGypSl1el,Drei Rana,74l0K23NhrQDI7tDjNt29Q,230915,2018-10-19,44,0.6352357320099256,0.27282266526757604,5,0.5460798362333673,1,0.0291,0.7023440457366723,0.0,0.129,0.6755381189693563,0.31641418181370684,3,jazz,0.5714285714285714,0.047619047619047616,0.0,0.0,0.5714285714285714,0.047619047619047616,0.047619047619047616,0.14285714285714285,0.14285714285714285
1ZMiCix7XSAbfAJlEZWMCp,Falling,6KImCVD70vtIoJWnq6nGn3,Harry Styles,7xV2TzoaVc0ycW7fwBwAml,240133,2019-12-13,89,0.4875930521091812,0.2539349422875131,4,0.7266325486182189,1,0.0299,0.8552495016938613,1.6079295154185024e-06,0.08900000000000001,0.025766090552433465,0.3534316198821055,3,jazz,0.5714285714285714,0.047619047619047616,0.0,0.0,0.5714285714285714,0.19047619047619047,0.0,0.09523809523809523,0.09523809523809523
4GVwjLRT7oSsKby7Vy8EHr,Skit,3Nrfpe0tUJi4K4DXYWgMUX,BTS,2qehskW9lYGWfYb0xPZkrS,179547,2020-11-20,78,0.6563275434243176,0.31059811122770203,4,0.45506653019447285,1,0.884,0.8807337443533928,0.0,0.9079999999999999,0.5398155020676494,0.3830344946405937,3,jazz,0.5714285714285714,0.14285714285714285,0.0,0.0,0.5714285714285714,0.047619047619047616,0.0,0.047619047619047616,0.19047619047619047
3JWiDGQX2eTlFvKj3Yssj3,Closed On Sunday,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,0FgZKfoU2Br5sHOfvZKTI9,151873,2019-10-25,67,0.7754342431761787,0.2791185729275971,11,0.6917911975435005,0,0.0318,0.889908071710824,0.0007059471365638767,0.139,0.39348955572049626,0.27942750956817086,3,jazz,0.5714285714285714,0.0,0.0,0.0,0.5714285714285714,0.2857142857142857,0.0,0.047619047619047616,0.09523809523809523
4VKFCHzpzKk4c40bkYhCkX,Lowkey,1SrWbIDP84JcSDr0oTBAQw,Matthaios,733zLcz61sF4ZkTspnqKrK,198844,2019-06-09,46,0.6327543424317619,0.385099685204617,9,0.4783213920163766,1,0.0736,0.8175328225577546,0.0,0.126,0.3828862262750504,0.5379158000959894,3,jazz,0.5714285714285714,0.047619047619047616,0.0,0.0,0.5714285714285714,0.047619047619047616,0.0,0.047619047619047616,0.2857142857142857
73SpzrcaHk0RQPFP73vqVR,No Time To Die,6qqNVTkY8uBg9cP3Jd7DAH,Billie Eilish,5sXSHscDjBez8VF20cSyad,242265,2020-02-13,83,0.2555831265508685,0.2035676810073452,4,0.4494165813715455,0,0.0358,0.9347603387915995,0.011453744493392072,0.0827,0.017813593468349063,0.12900109526329384,3,jazz,0.5714285714285714,0.38095238095238093,0.0,0.0,0.5714285714285714,0.047619047619047616,0.0,0.0,0.0
4ut5G4rgB1ClpMTMfjoIuy,High On Life (feat. Bonn),60d24wfXkVzDSfLS6hyCjZ,Martin Garrix,1GUfof1gHsqYjoHFym3aim,230761,2018-07-29,75,0.2977667493796526,0.48373557187827915,6,0.7295394063459569,0,0.0311,0.013148187252302717,0.0,0.111,0.35319690382780194,0.46435471763127767,7,rock,0.5714285714285714,0.0,0.19047619047619047,0.047619047619047616,0.0,0.14285714285714285,0.047619047619047616,0.0,0.5714285714285714
1mZuPFi2iOM4fcl3hdwOmt,I'll Never Love This Way Again,7LVPSD4kabI5LiXIVPI8tn,Jona,3LPjvWtdccevwB0iRcdPov,265133,2017-02-27,46,0.18858560794044665,0.23504721930745015,10,0.5543500511770725,1,0.0351,0.807339125493942,4.570484581497798e-06,0.14800000000000002,0.16021630792068714,0.48481398983497215,3,jazz,0.5714285714285714,0.42857142857142855,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.0
754kgU5rWscRTfvlsuEwFp,Kiss Me,0lJlKQvuM2Sd9DPPyUXcHg,Sixpence None The Richer,0PrcwzkQVEy4y6JPvT5bix,208680,1997,78,0.4367245657568239,0.7597061909758659,3,0.7077175025588536,1,0.0283,0.023443821286753437,1.9383259911894276e-06,0.0692,0.4093945498886651,0.29172153238410525,7,rock,0.5714285714285714,0.0,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.2857142857142857,0.0,0.0,0.5714285714285714
1xWH8zYtDeS9mW1JJG23VZ,R.E.M,66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande,3tx8gQqWbGwqIGZHqDNrGe,245666,2018-08-17,73,0.815136476426799,0.4826862539349423,10,0.7194677584442168,0,0.15,0.38226195793295675,1.6189427312775334e-05,0.11800000000000001,0.622521471742127,0.16890436751621352,3,jazz,0.5714285714285714,0.0,0.0,0.0,0.5714285714285714,0.047619047619047616,0.047619047619047616,0.3333333333333333,0.0
4OjORl39ULsmkJHOPbOOPJ,You,7LVPSD4kabI5LiXIVPI8tn,Jona,3LPjvWtdccevwB0iRcdPov,266560,2017-02-27,52,0.17990074441687348,0.40503672612801683,9,0.6992425793244625,1,0.0321,0.2935767934777872,0.0,0.0914,0.11356165836072526,0.53178724818174,7,rock,0.5714285714285714,0.0,0.0,0.0,0.047619047619047616,0.2857142857142857,0.0,0.09523809523809523,0.5714285714285714
7uuEfUMuPeQ7RlSWa0cES2,Can’t Help Falling in Love,7h4j9YTJJuAHzLCc3KCvYu,Kina Grannis,32BVrPjwweOQcHKKpxgE4l,201933,2018-08-10,1,0.11414392059553352,0.036306400839454356,0,0.2348004094165813,1,0.0363,0.9225279023150244,7.786343612334804e-05,0.132,0.11462199130526987,0.7947919615058026,0,classical,0.5714285714285714,0.5714285714285714,0.0,0.0,0.38095238095238093,0.047619047619047616,0.0,0.0,0.0
2euIaNQ7XDoZHJHR9dlfas,Sana Ngayong Pasko,6aiCKnIN68hohzU3ZzNq48,Sarah Geronimo,2JyYq9h64Cr9Kj5f31w4RA,230296,2019-12-09,45,0.37220843672456566,0.31479538300104937,7,0.6622722620266119,1,0.0323,0.834862107566236,6.674008810572688e-06,0.0949,0.11144099247163611,0.5089713139467628,3,jazz,0.5714285714285714,0.047619047619047616,0.0,0.0,0.5714285714285714,0.2857142857142857,0.0,0.047619047619047616,0.047619047619047616
58QhkbaAkLFnn7JwAnAato,Fall,7dGJo4pcD2V6oG8kP0tJRR,Eminem,3HNnxK7NgLXbDoxRZxNWiR,262493,2018-08-31,71,0.813895781637717,0.5466946484784891,1,0.7588126919140223,1,0.295,0.23139524138853032,0.0,0.11199999999999999,0.5302725055667481,0.8023788134237437,5,rap,0.5714285714285714,0.0,0.09523809523809523,0.047619047619047616,0.0,0.047619047619047616,0.5714285714285714,0.19047619047619047,0.047619047619047616
4aWmUDTfIPGksMNLV2rQP2,Despacito (Featuring Daddy Yankee),4V8Sr092TqfHkfAA5fXXqG,Luis Fonsi,1HV4uCbhCicfl07dm2WvU0,228200,2017-01-13,5,0.6029776674937966,0.7985309548793285,2,0.7980757420675536,1,0.17,0.2130465866736677,0.0,0.11199999999999999,0.8600360513201146,0.7707515475208899,1,country,0.5714285714285714,0.0,0.5714285714285714,0.0,0.047619047619047616,0.19047619047619047,0.09523809523809523,0.0,0.09523809523809523
5N4erncE7kuUccm7zEmwzk,Electricity (with Dua Lipa),2X97ZAqRKRMYFIDqtvGgGc,Silk City,429B3se6xtZuvblNnS2iy7,238173,2018-09-06,78,0.5136476426799006,0.6768100734522562,0,0.7292118730808597,1,0.0473,0.010599762986349568,3.667400881057269e-06,0.33799999999999997,0.4984625172304104,0.40356760481915843,7,rock,0.5714285714285714,0.0,0.14285714285714285,0.0,0.0,0.2857142857142857,0.0,0.0,0.5714285714285714
1t2qYCAjUAoGfeFeoBlK51,Black Mamba,6YVMFz59CuY7ngCxTxjpxE,aespa,3syEYrKIsgxaZMB5t1dVG7,174933,2020-11-17,83,0.4292803970223325,0.9338929695697799,2,0.8756601842374615,1,0.10300000000000001,0.0629953658943463,0.0010418502202643174,0.0856,0.49316085250768743,0.23072521197651952,7,rock,0.5714285714285714,0.0,0.047619047619047616,0.09523809523809523,0.047619047619047616,0.23809523809523808,0.0,0.0,0.5714285714285714
0G5qmu4TsdUH19zdcbI9Ui,Vibe With Me,1SrWbIDP84JcSDr0oTBAQw,Matthaios,5wc853BF5VXMkP8kQGUPT5,139180,2019-09-15,66,0.7977667493796528,0.28541448058761804,1,0.4321392016376663,1,0.0553,0.7359832460472538,0.0,0.10099999999999999,0.4327218746686459,0.2920230374481596,3,jazz,0.5714285714285714,0.0,0.047619047619047616,0.0,0.5714285714285714,0.09523809523809523,0.0,0.047619047619047616,0.23809523809523808
1N7YeVU0ZwAFbOhwM61ef6,Head Above Water,0p4nmQO2msCgU4IF37Wi3j,Avril Lavigne,6uQufJrxAdQNH2QlnJMEgi,220850,2018-09-19,1,0.5012406947890817,0.7019937040923402,5,0.7737563971340838,1,0.0706,0.011415258751454577,0.0,0.102,0.24716360937334325,0.4759411265213699,7,rock,0.5714285714285714,0.0,0.047619047619047616,0.19047619047619047,0.047619047619047616,0.14285714285714285,0.0,0.0,0.5714285714285714
3cNjgVBKTJ1SvKhunrCdVy,Please Don't Go,36jaGQtMj5UWD0eO1fCVdD,Joel Adams,2SF8Wbc61u8hlQkZYGVCnx,210580,2015-11-06,76,0.4205955334987593,0.7796432318992657,4,0.7935312180143295,0,0.0587,0.012026880575283333,2.1365638766519824e-05,0.294,0.21217262220337185,0.19500609163292681,7,rock,0.5714285714285714,0.0,0.0,0.09523809523809523,0.0,0.2857142857142857,0.047619047619047616,0.0,0.5714285714285714
